method,label,training_seed,evaluation_seed,episode,target_n,variant,policy_mode,ended_by,discounted_return,undiscounted_return,episode_length
AN,mc_learned_baseline,44,10000044,55,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,56,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,57,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,58,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,59,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,60,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,61,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,62,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,63,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,64,4,source,stochastic,task_complete,3.6,3.6,1
AN,mc_learned_baseline,44,10000044,65,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,66,4,source,stochastic,task_complete,3.6,3.6,1
AN,mc_learned_baseline,44,10000044,67,4,source,stochastic,task_complete,3.6,3.6,1
AN,mc_learned_baseline,44,10000044,68,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,69,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,70,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,71,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,72,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,73,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,74,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,75,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,76,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,77,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,78,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,79,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,80,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,81,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,82,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,83,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,84,4,source,stochastic,task_complete,3.6,3.6,1
AN,mc_learned_baseline,44,10000044,85,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,86,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,87,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,88,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,89,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,90,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,91,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,92,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,93,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,94,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,95,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,96,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,97,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,98,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,99,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,100,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,101,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,102,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,103,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,104,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,105,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,106,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,107,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,108,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,109,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,110,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,111,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,112,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,113,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,114,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,115,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,116,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,117,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,118,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,119,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,120,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,121,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,122,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,123,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,124,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,125,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,126,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,127,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,128,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,129,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,130,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,131,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,132,4,source,stochastic,task_complete,3.6,3.6,1
AN,mc_learned_baseline,44,10000044,133,4,source,stochastic,task_complete,3.6,3.6,1
AN,mc_learned_baseline,44,10000044,134,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,135,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,136,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,137,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,138,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,139,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,140,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,141,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,142,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,143,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,144,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,145,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,146,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,147,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,148,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,149,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,150,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,151,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,152,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,153,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,154,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,155,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,156,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,157,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,158,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,159,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,160,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,161,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,162,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,163,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,164,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,165,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,166,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,167,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,168,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,169,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,170,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,171,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,172,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,173,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,174,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,175,4,source,stochastic,task_complete,3.6,3.6,1
AN,mc_learned_baseline,44,10000044,176,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,177,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,178,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,179,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,180,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,181,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,182,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,183,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,184,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,185,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,186,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,187,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,188,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,189,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,190,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,191,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,192,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,193,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,194,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,195,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,196,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,197,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,198,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,199,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,200,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,201,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,202,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,203,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,204,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,205,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,206,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,207,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,208,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,209,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,210,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,211,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,212,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,213,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,214,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,215,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,216,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,217,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,218,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,219,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,220,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,221,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,222,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,223,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,224,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,225,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,226,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,227,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,228,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,229,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,230,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,231,4,source,stochastic,task_complete,3.6,3.6,1
AN,mc_learned_baseline,44,10000044,232,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,233,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,234,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,235,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,236,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,237,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,238,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,239,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,240,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,241,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,242,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,243,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,244,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,245,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,246,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,247,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,248,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,249,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,250,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,251,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,252,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,253,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,254,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,255,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,256,4,source,stochastic,task_complete,3.6,3.6,1
AN,mc_learned_baseline,44,10000044,257,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,258,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,259,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,260,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,261,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,262,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,263,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,264,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,265,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,266,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,267,4,source,stochastic,task_complete,3.6,3.6,1
AN,mc_learned_baseline,44,10000044,268,4,source,stochastic,task_complete,3.6,3.6,1
AN,mc_learned_baseline,44,10000044,269,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,270,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,271,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,272,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,273,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,274,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,275,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,276,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,277,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,278,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,279,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,280,4,source,stochastic,task_complete,3.6,3.6,1
AN,mc_learned_baseline,44,10000044,281,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,282,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,283,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,284,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,285,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,286,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,287,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,288,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,289,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,290,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,291,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,292,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,293,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,294,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,295,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,44,10000044,296,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,297,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,298,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,299,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,300,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,301,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,302,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,303,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,304,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,44,10000044,305,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,44,10000044,306,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,44,10000044,307,4,source,stochastic,task_complete,3.9,3.9,1
