method,label,training_seed,evaluation_seed,episode,target_n,variant,policy_mode,ended_by,discounted_return,undiscounted_return,episode_length
AN,mc_learned_baseline,46,10000046,141,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,142,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,143,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,144,4,source,stochastic,task_complete,3.6,3.6,1
AN,mc_learned_baseline,46,10000046,145,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,146,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,147,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,46,10000046,148,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,149,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,150,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,46,10000046,151,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,152,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,153,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,46,10000046,154,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,155,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,156,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,157,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,158,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,159,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,46,10000046,160,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,161,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,162,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,46,10000046,163,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,164,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,165,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,46,10000046,166,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,46,10000046,167,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,168,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,169,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,170,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,46,10000046,171,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,46,10000046,172,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,173,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,46,10000046,174,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,46,10000046,175,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,176,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,177,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,178,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,179,4,source,stochastic,task_complete,3.6,3.6,1
AN,mc_learned_baseline,46,10000046,180,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,181,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,46,10000046,182,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,183,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,46,10000046,184,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,185,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,186,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,46,10000046,187,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,188,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,189,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,46,10000046,190,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,191,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,192,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,46,10000046,193,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,194,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,46,10000046,195,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,196,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,197,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,198,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,46,10000046,199,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,200,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,201,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,202,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,46,10000046,203,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,204,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,205,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,206,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,207,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,208,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,209,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,210,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,211,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,212,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,213,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,214,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,46,10000046,215,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,46,10000046,216,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,46,10000046,217,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,218,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,46,10000046,219,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,46,10000046,220,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,46,10000046,221,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,222,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,223,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,224,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,46,10000046,225,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,226,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,227,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,228,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,229,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,230,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,231,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,46,10000046,232,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,46,10000046,233,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,234,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,235,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,46,10000046,236,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,46,10000046,237,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,238,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,239,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,240,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,241,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,242,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,243,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,244,4,source,stochastic,task_complete,3.6,3.6,1
AN,mc_learned_baseline,46,10000046,245,4,source,stochastic,task_complete,3.6,3.6,1
AN,mc_learned_baseline,46,10000046,246,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,247,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,248,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,46,10000046,249,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,250,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,251,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,252,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,253,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,254,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,255,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,256,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,257,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,258,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,259,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,260,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,261,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,46,10000046,262,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,263,4,source,stochastic,task_complete,3.6,3.6,1
AN,mc_learned_baseline,46,10000046,264,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,46,10000046,265,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,46,10000046,266,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,267,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,268,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,269,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,270,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,271,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,272,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,273,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,46,10000046,274,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,275,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,276,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,46,10000046,277,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,278,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,279,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,280,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,46,10000046,281,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,282,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,46,10000046,283,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,284,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,46,10000046,285,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,286,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,287,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,288,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,46,10000046,289,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,46,10000046,290,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,291,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,292,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,293,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,46,10000046,294,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,46,10000046,295,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,296,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,46,10000046,297,4,source,stochastic,task_complete,3.9,3.9,1
AN,mc_learned_baseline,46,10000046,298,4,source,stochastic,task_complete,3.6,3.6,1
AN,mc_learned_baseline,46,10000046,299,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,300,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,301,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,302,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,303,4,source,stochastic,task_complete,4.2,4.2,1
AN,mc_learned_baseline,46,10000046,304,4,source,stochastic,task_complete,4.8,4.8,1
AN,mc_learned_baseline,46,10000046,305,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,306,4,source,stochastic,task_complete,4.5,4.5,1
AN,mc_learned_baseline,46,10000046,307,4,source,stochastic,task_complete,4.2,4.2,1
