experiment,method,direction_method,label,seed,actor_class,fit_steps,sample_episodes,source_steps_total,eta,ideal_return_gain,actual_return_gain,learned_direction_derivative,projected_direction_derivative,projection_reference,realized_path_derivative,forward_kl_training,forward_kl_validation,forward_kl_exact,old_new_kl,direction_realization_residual,seconds,learned_q_0,learned_q_1,candidate_p_0,candidate_p_1,data_seed,source_direction_error,source_exact_score,dataset_sha256,direction_retrained,direction_source,source_csv_sha256,source_manifest_sha256,source_code_sha256,additional_training_environment_steps,replayed_source_episodes,report_validation_episodes
P-EA,AN,AN,mc_raw,1001,table,100,2048,2548,0.1,0.030428492624928916,0.03053811987157312,0.2916155459721057,0.2916155459721057,exact_population_Fisher_projection_diagnostic,0.29265975671408395,6.236450046867429e-09,6.203725607092652e-09,6.1770154289664866e-09,0.0004000197315510774,1.27249138770967e-06,0.021563000045716763,0.03203113943622061,0.39824811905859925,0.30132108865343893,0.716516820104294,1001,0.001000149386381819,0.06552785061361811,26ce3980071b40e3e715bbd00fa28a3732d226eff3a9fd18ae2c0888efc92723,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,2048,500
P-EA,AN,AN,mc_raw,1001,table,1000,2048,2548,0.1,0.030428492624928916,0.030428492624929138,0.2916155459721057,0.2916155459721057,exact_population_Fisher_projection_diagnostic,0.2916155459721077,6.27878576844089e-17,6.296728481430558e-17,6.311373592647903e-17,0.0003971036521125763,4.771564622557263e-30,0.24413480004295707,0.03203113943622061,0.39824811905859925,0.3013470291246209,0.7164555860665683,1001,0.001000149386381819,0.06552785061361811,26ce3980071b40e3e715bbd00fa28a3732d226eff3a9fd18ae2c0888efc92723,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,2048,500
P-EA,AN,AN,mc_raw,1001,shared_offset,1,2048,2548,0.1,0.030428492624928916,0.0126709290155127,0.2916155459721057,0.2030203342618598,exact_population_Fisher_projection_diagnostic,0.12095988512646076,0.0001763207478349631,0.00017549148216148815,0.0001748146230920934,9.44223831515609e-05,0.03573609226912835,0.0005456999642774463,0.03203113943622061,0.39824811905859925,0.3063375439367488,0.7062619526979806,1001,0.001000149386381819,0.06552785061361811,26ce3980071b40e3e715bbd00fa28a3732d226eff3a9fd18ae2c0888efc92723,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,2048,500
P-EA,AN,AN,mc_raw,1001,shared_offset,10,2048,2548,0.1,0.030428492624928916,0.013534601680395941,0.2916155459721057,0.2030203342618598,exact_population_Fisher_projection_diagnostic,0.12882605145376103,0.00016845078153438858,0.00016774858501019082,0.000167175441684592,0.00010709664625414318,0.03414836994499332,0.002984599908813834,0.03203113943622061,0.39824811905859925,0.3067522639527534,0.706666522769164,1001,0.001000149386381819,0.06552785061361811,26ce3980071b40e3e715bbd00fa28a3732d226eff3a9fd18ae2c0888efc92723,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,2048,500
P-EA,AN,AN,mc_raw,1001,shared_offset,100,2048,2548,0.1,0.030428492624928916,0.021804346556955012,0.2916155459721057,0.2030203342618598,exact_population_Fisher_projection_diagnostic,0.2020421369639412,0.00013341132561697647,0.0001338967647435054,0.00013429298743298097,0.0002632860763703639,0.0270387950707393,0.026629199972376227,0.03203113943622061,0.39824811905859925,0.3106273104916193,0.7104164554323774,1001,0.001000149386381819,0.06552785061361811,26ce3980071b40e3e715bbd00fa28a3732d226eff3a9fd18ae2c0888efc92723,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,2048,500
P-EA,AN,AN,mc_raw,1001,shared_offset,1000,2048,2548,0.1,0.030428492624928916,0.02187287412797384,0.2916155459721057,0.2030203342618598,exact_population_Fisher_projection_diagnostic,0.20263384438022922,0.0001334090748206434,0.00013390415466969452,0.00013430824626136078,0.00026482934964272803,0.02703775198892896,0.20426989998668432,0.03203113943622061,0.39824811905859925,0.310658736720464,0.7104466452138982,1001,0.001000149386381819,0.06552785061361811,26ce3980071b40e3e715bbd00fa28a3732d226eff3a9fd18ae2c0888efc92723,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,2048,500
P-EA,AN,AN,mc_raw,1002,table,1,2048,2548,0.1,0.031762309776993736,0.012670920193577573,0.3003338799277072,0.3003338799277072,exact_population_Fisher_projection_diagnostic,0.1209598222419504,0.0001599901820043756,0.00015598191080579173,0.00015962798142740397,9.442201691234696e-05,0.032751434707006116,0.0014775999588891864,0.10455505215605684,0.4022026021299644,0.3063375137184988,0.7062619523808821,1002,0.001564665349779537,0.06496333465022038,0bfd590baad43a6530efea83e5d70fd21a165528b1ca88576a8c1d82312ed156,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,2048,500
P-EA,AN,AN,mc_raw,1002,table,10,2048,2548,0.1,0.031762309776993736,0.038337330833224326,0.3003338799277072,0.3003338799277072,exact_population_Fisher_projection_diagnostic,0.35752518840710584,1.6404405029914895e-05,1.6170330341806514e-05,1.6383253270743203e-05,0.0006006977155162335,0.0033679790902690046,0.0025240000104531646,0.10455505215605684,0.4022026021299644,0.3062023528290288,0.7196163918487186,1002,0.001564665349779537,0.06496333465022038,0bfd590baad43a6530efea83e5d70fd21a165528b1ca88576a8c1d82312ed156,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,2048,500
P-EA,AN,AN,mc_raw,1002,table,100,2048,2548,0.1,0.031762309776993736,0.03185625639897971,0.3003338799277072,0.3003338799277072,exact_population_Fisher_projection_diagnostic,0.3012221845389746,4.560283635412788e-09,4.474136587433284e-09,4.5524991046421155e-09,0.00042401390844033386,9.371342434466796e-07,0.028675199951976538,0.10455505215605684,0.4022026021299644,0.3043860408888521,0.7166684456989599,1002,0.001564665349779537,0.06496333465022038,0bfd590baad43a6530efea83e5d70fd21a165528b1ca88576a8c1d82312ed156,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,2048,500
P-EA,AN,AN,mc_raw,1002,table,1000,2048,2548,0.1,0.031762309776993736,0.03176230977699335,0.3003338799277072,0.3003338799277072,exact_population_Fisher_projection_diagnostic,0.3003338799277047,6.237244452465741e-17,6.353627606350979e-17,6.247761217274953e-17,0.00042164181362920746,2.7050595107852473e-29,0.2625309000723064,0.10455505215605684,0.4022026021299644,0.3044095933200705,0.7166162268155607,1002,0.001564665349779537,0.06496333465022038,0bfd590baad43a6530efea83e5d70fd21a165528b1ca88576a8c1d82312ed156,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,2048,500
P-EA,AN,AN,mc_raw,1002,shared_offset,1,2048,2548,0.1,0.031762309776993736,0.012670930322711382,0.3003338799277072,0.22832698463801948,exact_population_Fisher_projection_diagnostic,0.12095989706553552,0.0001599902655922044,0.0001559819995959567,0.00015962806548533296,9.442240178325398e-05,0.032751451166480934,0.0011463999981060624,0.10455505215605684,0.4022026021299644,0.30633754456596307,0.7062619533122745,1002,0.001564665349779537,0.06496333465022038,0bfd590baad43a6530efea83e5d70fd21a165528b1ca88576a8c1d82312ed156,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,2048,500
P-EA,AN,AN,mc_raw,1002,shared_offset,10,2048,2548,0.1,0.031762309776993736,0.01791174673299689,0.3003338799277072,0.22832698463801948,exact_population_Fisher_projection_diagnostic,0.16803755149385532,0.00011052311741459973,0.00010880701073660363,0.00011036804436736317,0.00018216364915541394,0.02255583414309411,0.003870900021865964,0.10455505215605684,0.4022026021299644,0.30882423030870254,0.708678363867803,1002,0.001564665349779537,0.06496333465022038,0bfd590baad43a6530efea83e5d70fd21a165528b1ca88576a8c1d82312ed156,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,2048,500
P-EA,AN,AN,mc_raw,1002,shared_offset,100,2048,2548,0.1,0.031762309776993736,0.024649488650205442,0.3003338799277072,0.22832698463801948,exact_population_Fisher_projection_diagnostic,0.22641522533724365,8.879701610253705e-05,8.994484950568152e-05,8.890073810643579e-05,0.00033058193862267675,0.017865284419502064,0.03243339993059635,0.10455505215605684,0.4022026021299644,0.3119232354857597,0.7116584610542336,1002,0.001564665349779537,0.06496333465022038,0bfd590baad43a6530efea83e5d70fd21a165528b1ca88576a8c1d82312ed156,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,2048,500
P-EA,AN,AN,mc_raw,1002,shared_offset,1000,2048,2548,0.1,0.031762309776993736,0.02462035166918447,0.3003338799277072,0.22832698463801948,exact_population_Fisher_projection_diagnostic,0.22616759911600298,8.879662202438441e-05,8.993224638689145e-05,8.889924077919043e-05,0.00032985982114490804,0.017866586660698132,0.27242080005817115,0.10455505215605684,0.4022026021299644,0.3119100542626852,0.7116458584417764,1002,0.001564665349779537,0.06496333465022038,0bfd590baad43a6530efea83e5d70fd21a165528b1ca88576a8c1d82312ed156,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,2048,500
P-EA,AN,AN,mc_raw,1003,table,1,2048,2548,0.1,0.02858933353497911,0.012670916022858969,0.2723979635815287,0.2723979635815287,exact_population_Fisher_projection_diagnostic,0.12095979017736107,0.0001230578663874265,0.00012240539554108398,0.0001236886160532231,9.442187551147018e-05,0.02529070275586175,0.0012437000405043364,0.0795238673569722,0.3664918966571078,0.3063375028604472,0.7062619517256135,1003,0.0001493178892405223,0.06637868211075942,0735c7b2e4b33120b08c662164a498819bd1333ac22bd4191ec0376957a90d33,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,2048,500
P-EA,AN,AN,mc_raw,1003,table,10,2048,2548,0.1,0.02858933353497911,0.03146114732568761,0.2723979635815287,0.2723979635815287,exact_population_Fisher_projection_diagnostic,0.29674722952083393,4.913604524078347e-06,4.927697091285629e-06,4.899981107635938e-06,0.0004144279474642187,0.000988851008832137,0.002882799948565662,0.0795238673569722,0.3664918966571078,0.3050868571286922,0.7163433024929916,1003,0.0001493178892405223,0.06637868211075942,0735c7b2e4b33120b08c662164a498819bd1333ac22bd4191ec0376957a90d33,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,2048,500
P-EA,AN,AN,mc_raw,1003,table,100,2048,2548,0.1,0.02858933353497911,0.02862395933879347,0.2723979635815287,0.2723979635815287,exact_population_Fisher_projection_diagnostic,0.2727295482755282,6.797578456426281e-10,6.771300552677336e-10,6.822981551599625e-10,0.00034659336370858085,1.3987866396900694e-07,0.017162300064228475,0.0795238673569722,0.3664918966571078,0.3033399301289394,0.7151833330431692,1003,0.0001493178892405223,0.06637868211075942,0735c7b2e4b33120b08c662164a498819bd1333ac22bd4191ec0376957a90d33,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,2048,500
P-EA,AN,AN,mc_raw,1003,table,1000,2048,2548,0.1,0.02858933353497911,0.028589333534979056,0.2723979635815287,0.2723979635815287,exact_population_Fisher_projection_diagnostic,0.27239796358152896,2.31599408101575e-17,2.3378724163925078e-17,2.2948440897104355e-17,0.0003457779425738534,1.351170819223864e-30,0.1798103000037372,0.0795238673569722,0.3664918966571078,0.30335058987293295,0.7151635780750274,1003,0.0001493178892405223,0.06637868211075942,0735c7b2e4b33120b08c662164a498819bd1333ac22bd4191ec0376957a90d33,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,2048,500
P-EA,AN,AN,mc_raw,1003,shared_offset,1,2048,2548,0.1,0.02858933353497911,0.012670928852172025,0.2723979635815287,0.20297465793323982,exact_population_Fisher_projection_diagnostic,0.12095988363461674,0.00012305807610959652,0.0001224056076074475,0.00012368882350923937,9.442238082339841e-05,0.02529074373193626,0.0005622000899165869,0.0795238673569722,0.3664918966571078,0.30633754385812556,0.7062619526212217,1003,0.0001493178892405223,0.06637868211075942,0735c7b2e4b33120b08c662164a498819bd1333ac22bd4191ec0376957a90d33,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,2048,500
P-EA,AN,AN,mc_raw,1003,shared_offset,10,2048,2548,0.1,0.02858933353497911,0.013118809848273794,0.2723979635815287,0.20297465793323982,exact_population_Fisher_projection_diagnostic,0.12504458419402917,0.00011900958769619482,0.0001184030585629058,0.00011959592507856595,0.00010090430085464268,0.02444680925688335,0.0021645999513566494,0.0795238673569722,0.3664918966571078,0.30655285836611695,0.706472076272501,1003,0.0001493178892405223,0.06637868211075942,0735c7b2e4b33120b08c662164a498819bd1333ac22bd4191ec0376957a90d33,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,2048,500
